epoch,C,train_loss,val_loss,train_rec,val_rec,train_kl_raw,val_kl_raw,train_kl_fb,val_kl_fb,train_elbo,val_elbo,train_capgap,val_capgap,lr,is_best
119,2.0,2.4227244526732203,2.4192427671872654,0.7379232165860194,0.7387727086360638,2.1027514420303643,2.1300593339479885,2.561600409302057,2.560156675485464,2.8406746586163836,2.868832042584052,0.561600409302057,0.5601566754854641,5e-05,1
120,2.0,2.426383093291638,2.413879467890813,0.7390797921255523,0.7334107756614685,2.063040922669803,2.135311099199148,2.562434434890747,2.5601562353280873,2.8021207147953557,2.8687218748606167,0.5624344348907471,0.5601562353280873,5e-05,1
121,2.0,2.423889169505998,2.4229511664463925,0.740019885932698,0.7379660102037283,2.0801083854600493,2.159203969515287,2.5612897592432358,2.561661720275879,2.8201282713927474,2.897169979719015,0.5612897592432358,0.5616617202758789,5e-05,0
122,2.0,2.4193040670133104,2.4219396114349365,0.7363961911668965,0.7322339644798865,2.145650213839961,2.2588248069469747,2.5609692872739305,2.5632352095383863,2.8820464050068577,2.9910587714268613,0.5609692872739305,0.5632352095383863,5e-05,0
123,2.0,2.4173572530933454,2.4190165996551514,0.7353712472261167,0.7343497230456426,2.149745228243809,2.21692653802725,2.5606619984495875,2.5615556240081787,2.8851164754699257,2.951276261072892,0.5606619984495875,0.5615556240081787,5e-05,0
124,2.0,2.4238689974242567,2.4238429986513577,0.7347314930429646,0.7438431657277621,2.1617486453523824,1.9966479356472309,2.5630458336250457,2.559999942779541,2.896480138395347,2.740491101374993,0.5630458336250457,0.559999942779541,5e-05,0
125,2.0,2.423603375752767,2.4177356499892015,0.7381833207373526,0.7338578150822566,2.108264303674885,2.0823953243402333,2.5618066881217207,2.5612926116356483,2.8464476244122374,2.81625313942249,0.5618066881217207,0.5612926116356483,5e-05,0
126,2.0,2.4199651736839143,2.4229664435753455,0.735001315088833,0.7360396843690139,2.1459368514079675,2.149030483686007,2.561654619142121,2.5623089166787953,2.880938166496801,2.885070168055021,0.561654619142121,0.5623089166787953,5e-05,0
127,2.0,2.419496223038318,2.4287467002868652,0.7335883075115728,0.7487469132129962,2.1292153690375533,1.8928902607697706,2.5619693036172904,2.559999942779541,2.862803676549126,2.641637173982767,0.5619693036172904,0.559999942779541,5e-05,0
128,2.0,2.4243520054162717,2.420331936616164,0.7399310259258046,0.7402960199576157,2.025282714881149,2.0597791488354025,2.561473650090835,2.5600119737478404,2.7652137408069537,2.8000751687930183,0.5614736500908348,0.5600119737478404,5e-05,0
129,2.0,2.4190018364027437,2.4201610821944017,0.7355404507880118,0.7398641201166006,2.1003034909566245,2.075837263694176,2.5611537952049104,2.5600989781893215,2.835843941744636,2.8157013838107767,0.5611537952049104,0.5600989781893215,2.5e-05,0
130,2.0,2.4176717599232993,2.4211928661053,0.735374253170163,0.7356913181451651,2.1467499849843046,2.1694734463324914,2.5607658367530974,2.5618338401500997,2.882124238154468,2.9051647644776564,0.5607658367530974,0.5618338401500997,2.5e-05,0
131,2.0,2.421630709779029,2.412694362493662,0.7345481444807613,0.7312028362200811,2.1326714730730245,2.1709450024824877,2.562360857047287,2.5604971738962026,2.867219617553786,2.902147838702569,0.5623608570472869,0.5604971738962026,2.5e-05,1
132,2.0,2.417814946642109,2.415656805038452,0.7326524549839544,0.735550229366009,2.161223577518089,2.1163820578501773,2.5617208293839995,2.560035522167499,2.8938760325020434,2.8519322872161865,0.5617208293839995,0.5600355221674991,2.5e-05,0
133,2.0,2.420664820016599,2.4162936210632324,0.7307010947489271,0.7332489903156574,2.1604003859501257,2.129483259641207,2.5633212398080265,2.561014872330886,2.891101480699053,2.8627322499568644,0.5633212398080265,0.5610148723308859,2.5e-05,0
134,2.0,2.418300745533962,2.412912442133977,0.7321375024084952,0.7303419800905081,2.1746536025813983,2.186901147548969,2.5620544190500296,2.560856819152832,2.9067911049898933,2.917243127639477,0.5620544190500296,0.560856819152832,2.5e-05,0
135,2.0,2.4176983225579356,2.415943750968346,0.7323149477734285,0.7285933861365685,2.1859634016074385,2.2182239569150486,2.561794463325949,2.562450115497296,2.9182783493808673,2.946817343051617,0.5617944633259491,0.5624501154972958,2.5e-05,0
136,2.0,2.415048968558218,2.415243515601525,0.7319797709876416,0.7349454714701726,2.138004698005377,2.1227692549045267,2.561023067025577,2.560099344987136,2.8699844689930187,2.8577147263746996,0.5610230670255771,0.5600993449871359,2.5e-05,0
137,2.0,2.417562199573891,2.4170807691720815,0.7324929611355651,0.7363170614609351,2.1384669168322694,2.1859065752763014,2.5616897414712345,2.5602545738220215,2.8709598779678345,2.9222236367372365,0.5616897414712345,0.5602545738220215,2.5e-05,0
138,2.0,2.419122798770082,2.414419962809636,0.7333015682650548,0.7341946546848004,2.1910817950379613,2.1351543023036075,2.561940403545604,2.56007509965163,2.924383363303016,2.869348956988408,0.5619404035456039,0.5600750996516299,2.5e-05,0
139,2.0,2.418147835077024,2.411122670540443,0.7327769433750826,0.7277658260785617,2.152406762627994,2.230574919627263,2.561790293338252,2.561118951210609,2.885183706003077,2.958340745705825,0.5617902933382521,0.561118951210609,2.5e-05,1
140,2.0,2.416069699268715,2.4222901601057787,0.7296615126086217,0.7283752147967999,2.1572291523802516,2.2923672199249268,2.562136065726187,2.56463832121629,2.886890664988873,3.0207424347217264,0.5621360657261869,0.56463832121629,2.5e-05,0
141,2.0,2.4150187080981684,2.4126402047964244,0.7323620856976977,0.7303294631151053,2.1344427431330963,2.206062390254094,2.5608855415793026,2.5607702548687277,2.866804828830794,2.9363918533691993,0.5608855415793026,0.5607702548687277,2.5e-05,0
142,2.0,2.413875794878193,2.4150630877568173,0.7284034443836586,0.7347838511833777,2.2018176714579263,2.1415018301743727,2.5618241160523656,2.5600930727445164,2.9302211158415847,2.8762856813577504,0.5618241160523656,0.5600930727445164,2.5e-05,0
143,2.0,2.4135583943011714,2.4125368228325477,0.7318504592951607,0.7307465443244348,2.165817760953716,2.1769424951993503,2.560569309720806,2.560596759502704,2.897668220248877,2.907689039523785,0.560569309720806,0.5605967595027042,2.5e-05,0
144,2.0,2.4135608299105775,2.4128751571361837,0.7301699121793112,0.7314636019560007,2.1674488198523427,2.179845901635977,2.561130308637432,2.5604705076951246,2.897618732031654,2.9113095035919776,0.561130308637432,0.5604705076951246,2.5e-05,0
145,2.0,2.415596887177112,2.4241793155670166,0.7327128917563195,0.7290213658259466,2.1613742603975186,2.24287198140071,2.5609613353130865,2.565052656026987,2.894087152153838,2.971893347226657,0.5609613353130865,0.5650526560269871,2.5e-05,0
146,2.0,2.4202832567925547,2.412705036310049,0.7295192059348611,0.7326838557536786,2.1829630977967205,2.12445683662708,2.563588020848293,2.5600070586571326,2.9124823037315815,2.8571406923807583,0.5635880208482931,0.5600070586571326,2.5e-05,0
147,2.0,2.4123190945270014,2.416486923511212,0.7303343871060539,0.7293353585096506,2.1677526843314077,2.207499650808481,2.5606615730360445,2.562383853472196,2.8980870714374616,2.936835009318132,0.5606615730360445,0.5623838534721961,2.5e-05,0
148,2.0,2.4180084724052278,2.4148623943328857,0.7301818681698219,0.7348625797491807,2.1800709401859955,2.091918761913593,2.562608863793167,2.559999942779541,2.9102528083558172,2.8267813416627736,0.5626088637931672,0.559999942779541,1.25e-05,0
149,2.0,2.4187657786350623,2.412121442648081,0.733087533829259,0.7316581744414109,2.130056381225586,2.167264388157771,2.5618927525539026,2.5601544196789083,2.863143915054845,2.898922562599182,0.5618927525539026,0.5601544196789083,1.25e-05,0
150,2.0,2.4102165886000093,2.4142696307255673,0.7287367325203091,0.7326948505181533,2.2047447877771713,2.184970268836388,2.5604932869181916,2.5605249404907227,2.93348152029748,2.9176651193545413,0.5604932869181916,0.5605249404907227,1.25e-05,0
