,NSC,CID,SMILES,MECHANISM,NAME,nci60,nciSclc,lantnci,gdsc1,gdsc2,gdscDec15,ccle,ctrp
3554,322355,331314.0,CC1(CC2=C(CC1O)C(=C3C(=O)C=CC(=O)C3=C2O)O)O,Other,"2,3,5,8-Tetrahydroxy-2-methyl-1,2,3,4-tetrahydro-9,10-anthracenedione",,,,,,,,
3555,322918,5477469.0,CC1=CC2C(C(CC3(CC(C1(O3)O)OC(=O)C)C)OC(=O)C(C)C)C(=C)C(=O)O2,Other,Woodhousin,,,,,,,,
3556,322920,71203.0,CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(=O)C2,Other,Vinburnine,,,,,,,,
3557,322921,182069.0,CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)N=C(N5)C6=CC=C(C=C6)O.Cl,Other,Pibenzimol HCl,,,,,,,,
3558,323229,331290.0,C1CN(C(=O)NCC1O)C2C(C(C(O2)CO)O)O,Other,Coaracine (racemic),,,,,,,,
3559,323241,9571210.0,CC(=NN=C(N1CC2CCC(C1)CC2)[Se])C3=CC=CC=N3,Other,N'-(1-(2-Pyridinyl)ethylidene)-3-azabicyclo[3.2.2]nonane-3-carboselenohydrazide,,,,,,,,
3560,323721,331402.0,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C.CC1=CC(=NC(=N1)C)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C4=C3C(=CC=C4)NC(=O)C(Cl)Cl)OC(=O)C(Cl)Cl)N=NC5=CC=C(C=C5)S(=O)(=O)NC6=NC(=NC(=C6)C)C,Other,"[5-[(2,2-dichloroacetyl)amino]-2,4-bis[(E)-[4-[(2,6-dimethylpyrimidin-4-yl)sulfamoyl]phenyl]azo]-1-naphthyl] 2,2-dichloroacetate; 9-fluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one",,,,,,,,
3561,323722,331404.0,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C.CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C4=C3C(=CC=C4)NC(=O)C(Cl)Cl)OC(=O)C(Cl)Cl)N=NC5=CC=C(C=C5)S(=O)(=O)NC6=NN=C(S6)C,Other,"[5-[(2,2-dichloroacetyl)amino]-2,4-bis[(E)-[4-[(5-methyl-1,3,4-thiadiazol-2-yl)sulfamoyl]phenyl]azo]-1-naphthyl] 2,2-dichloroacetate; 9-fluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one",,,,,,,,
3562,323918,331439.0,C1=CC(=C(C=C1C2C(C(=O)NC(=O)C2C#N)C#N)Cl)Cl,Other,"4-(3,4-Dichlorophenyl)-2,6-dioxopiperidine-3,5-dicarbonitrile (2)",,,,,,,,
3563,324043,331499.0,CC12CCC3C(C1CCC2(C4CC5(CC4OC(=O)C5(C)O)C)O)CC6C7(C3(C(=O)C=CC7O)C)O6,Other,Acnistin-E,,,,,,,,
3564,324051,433158.0,CCC(C)C(C(=O)OC1C(C(C(=C)C2(C1(C(CC2OC(=O)C)C3=COC=C3)C)O)C4(C=CC(=O)OC5(C4CC(=O)OC5)C)C)OC=O)O,Other,Rohituka 7,,,,,,,,
3565,324065,5384323.0,CC1C=CC(CC(CC(CC(CC(CC(CC(C(C(CC=CC=CC=CC=CC=CC(=O)OC1C(C)C)O)C)O)O)O)O)O)O)O,Other,Faeriefungin A,,,,,,,,
3566,324368,1392.0,CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC,Other,Edelfosine,,,,,,,,
3567,324579,160296.0,CC1C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)N(C2C(C3=CC=C(C=C3)OC4=C(C=CC(=C4)CC(C(=O)N1)N(C2=O)C)O)O)C)C)CC5=CC=C(C=C5)O)C)C,Other,O-Desmethylbouvardin,,,,,,,,
3568,324646,4005.0,CCC(C)C1C(=O)NC2CSSCC(C(=O)NC(C(=O)NC(C(=O)N1)CC(C)C)C(C)C)NC2=O,HDAC,Malformin A,,,,,,,,
3569,325014,54676871.0,CC(C(=O)NC1C2C(C(CC(=C2C(=O)OC1(C)C(Cl)Cl)O)O)O)N,Other,Bactobolin,,,,,,,,
3570,325268,331581.0,C1=CC=C(C=C1)S(=O)(=O)NC2=C3C=CC4=CC=CC5=C4C3=C(C=C5)C=C2,Other,N-pyren-1-ylbenzenesulfonamide,,,,,,,,
3571,325308,54600645.0,CC=C1CN2CCC34C2CC1C5C3N(C6=CC=CC=C46)C(=O)C(=C5)C7CC89C1N7CC(=CC)C(C1)C1C8N(C(=O)C=C1)C1=CC=CC=C91,Other,Sungucin,,,,,,,,
3572,325319,6711227.0,CCC(C)C1C(CC(=O)OC(C(=O)C(C(=O)NC(C(=O)N2CCCC2C(=O)N(C(C(=O)OC(C(C(=O)N1)NC(=O)C(CC(C)C)N(C)C(=O)C3CCCN3C(=O)C(C)O)C)CC4=CC=C(C=C4)OC)C)CC(C)C)C)C(C)C)O,Other,CID 6711227,,,,,,,,
3573,325663,462199.0,CC1=C(C(=O)C2=C(C1=O)CC3C4C5=C(CC(N4C)C(N3C2CNC(=O)C(=O)C)C#N)C(=O)C(=C(C5=O)OC)C)OC,Other,Unii-mjw34hdb0D,,,,,,,,
3574,326061,9602153.0,CCC1CCCCN1C(=S)NN=C(C)C2=CC=CC=N2,Other,"1-Piperidinecarbothioic acid, 2-ethyl-, (1-(2-pyridinyl)ethylidene)hydrazide",,,,,,,,
3575,326182,331715.0,CC1=CC(=C(C=C1)NC2=NN=C(O2)C3=CC4=C(C=C3)OCO4)C,Other,"5-(1,3-benzodioxol-5-yl)-N-(2,4-dimethylphenyl)-1,3,4-oxadiazol-2-amine",,,,,,,,
3576,326203,54607658.0,CC1=C(C=CC(=C1)S(=O)(=O)[O-])N2C(=O)[C-](C(=N2)C)N=NC3=C(C=CC(=C3)S(=O)(=O)[O-])C(=O)[O-].[OH-].[Na+].[Cr+3],Other,Neolan Yellow BE,,,,,,,,
3577,326231,119565.0,CCCCS(=N)(=O)CCC(C(=O)O)N,DNA,l-Buthionine sulfoximine,326231,,326231,,,,,
3578,326233,331736.0,C1=C(C(=O)C2C(C1O)O2)CO,Other,Isoepoxydon,,,,,,,,
3579,326374,331761.0,C1=CC=C(C(=C1)C2=NOC(=N2)CCC(=O)O)N3C=CC=C3,Other,"3-(3-(2-(1H-pyrrol-1-yl)phenyl)-1,2,4-oxadiazol-5-yl)propanoic acid",,,,,,,,
3580,326408,331783.0,CN(C)C(=O)C1C(C2(C(C1O)(C3=C(O2)C=C(C=C3OC)OC)O)C4=CC=C(C=C4)OC)C5=CC=CC=C5,Other,Rocaglamide,,,,,,,,
3581,326420,6861410.0,COC1=CC(=CC(=C1OC)OC)C(=O)NN=CC2=CC(=CC=C2)[N+](=O)[O-],Other,"3,4,5-Trimethoxy-N'-(3-nitrobenzylidene)benzohydrazide",,,,,,,,
3582,326757,331833.0,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)O)C(=O)C3=CC=C(C=C3)O,Other,[4-(4-Hydroxy-benzoyl)-phenyl]-(4-hydroxy-phenyl)-methanone,,,,,,,,
3583,327182,135402053.0,C#CCN(CC1=CC2=C(C=C1)N=C(NC2=O)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,Other,"N-(4-(N-((2-amino-3,4-dihydro-4-oxo-6-quinazolinyl)methyl)-N-prop-2-ynylamino)benzoyl)glutamic acid",,,,,,,,
3584,327697,135452573.0,CN(C)C1=CC=C(C=C1)C=NN=C2C3=C(C(=CC(=C3)Cl)Cl)NC2=O,Other,"(3Z)-5,7-dichloro-3-[(E)-[4-(dimethylamino)phenyl]methylidenehydrazinylidene]-1H-indol-2-one",,,,,,,,
3585,327702,332058.0,C1=CC=C(C=C1)CSC2=NC3=C(C4=CC=CC=C4C5=CC=CC=C53)N=N2,Other,"3-Benzylsulfanylphenanthro[9,10-e][1,2,4]triazine",,,,,,,,
3586,327705,332061.0,C1=CC=C2C(=C1)C3=CC=CC=C3C4=C2N=C(N=N4)SC5=C(C(=O)C6=CC=CC=C6C5=O)Cl,Other,"2-Chloro-3-(phenanthro[9,10-e][1,2,4]triazin-3-ylthio)naphthoquinone",,,,,,,,
3587,327727,24199433.0,CC(CN(C)C)C(=O)C1=CC=CC=C1.Br,Other,3-(Dimethylamino)-2-methyl-1-phenylpropan-1-one;hydrobromide,,,,,,,,
3588,327929,54601621.0,CC(=NNC(=NC)N)C1=CC2=C(C=C1)OC3=C2C=C(C=C3)C(=NNC(=NC)N)C.Cl,Other,"Hydrazinecarboimidamide,2'-(2,8-dibenzofurandiyldiethylidyne)bis(N-methyl-, dihydrochloride",,,,,,,,
3589,327993,5477527.0,CC1CCOC(C=CC=CC(=O)OC2CC3C4(C2(C5(CC(C6(C(C5O3)O6)C)O)COC(=O)C1O)C)CO4)C(C)O,Other,"Roridin A,10B-epoxy-",,,,,,,,
3590,328005,432803.0,C1CCC(C(C1)[NH-])[NH-].C(C(C(=O)O)NC(=O)CP(=O)(O)O)C(=O)O.[Pt+2],Other,(2-Azanidylcyclohexyl)azanide;2-[(2-phosphonoacetyl)amino]butanedioic acid;platinum(2+),,,,,,,,
3591,328084,135452578.0,COC1=CC=CC(=C1O)C=NNC(=S)NC2CC3CCC2C3,Other,1-(2-bicyclo[2.2.1]heptanyl)-3-[(E)-(2-hydroxy-3-methoxyphenyl)methylideneamino]thiourea,,,,,,,,
3592,328130,683248.0,C1CCCC2(CC1)NC(=S)N(N2)C3=CC=CC=C3,Other,"2-Phenyl-1,2,4-triazaspiro[4.6]undecane-3-thione",,,,,,,,
3593,328166,5477536.0,CC1CCOC(=O)C=CC=CC(=O)OC2CC3C4(C2(C5(CC(C6(C(C5O3)O6)C)O)COC(=O)C1O)C)CO4,Other,"8B-Hydroxy-9B,10B-epoxyverrucarin A",,,,,,,,
3594,328186,688827.0,COC1=CC(=CC(=C1OC)OC)C2=C(C(=O)C3=CC=CC=C3O2)O,Other,"3-Hydroxy-3',4',5'-trimethoxyflavone",,,,,,,,
3595,328403,332237.0,CC(=O)NC1CCC2=C(C(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC)C=O,Other,4-Formylcolchicine,,,,,,,,
3596,328410,190756.0,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=C(C(=CC5=C4)OC)OC)O,DNA,"8,9-Dimethoxycamptothecin",,,,,,,,
3597,328415,5477541.0,CCC1C(=CCC(O1)C(=CC(C)C=CC2C(C2C=CC3C(C(CC(O3)CC(=O)O)O)O)C)C)C,Other,"2-[6-[(E)-2-[2-[(1E,4E)-5-(6-ethyl-5-methyl-3,6-dihydro-2H-pyran-2-yl)-3-methylhexa-1,4-dienyl]-3-methylcyclopropyl]ethenyl]-4,5-dihydroxyoxan-2-yl]acetic acid",,,,,,,,
3598,328416,433361.0,CC1=C(C(=O)OC(C1)C(C)C2CCC3C2(CCC4C3CC5C6(C4(C(=O)C=CC6OC(=O)C)C)O5)C)COC(=O)C,Other,"[2-[1-(6-Acetyloxy-2,16-dimethyl-3-oxo-8-oxapentacyclo[9.7.0.02,7.07,9.012,16]octadec-4-en-15-yl)ethyl]-4-methyl-6-oxo-2,3-dihydropyran-5-yl]methyl acetate",,,,,,,,
3599,328426,5363794.0,CC1COC2(CC1OC(=O)C=CC3=CC=CC=C3)C4(CO4)C5CCC(CC5O2)C(=O)OC6C(C(C(C(O6)C)O)OC(=O)C)OC7C(C(C(C(O7)C)O)OC(=O)C)O,Other,Phyllanthoside,,,,,,,,
3600,328477,332278.0,CC1=C(C=CC=C1Cl)NC(=O)C2=C(C(=CC=C2)[N+](=O)[O-])O,Other,3'-Chloro-2-hydroxy-2'-methyl-3-nitrobenzanilide,,,,,,,,
3601,328567,5779747.0,CC(=NNC(=O)C1=CC=CC=C1O)C2=NC(=CC=C2)C(=NNC(=O)C3=CC=CC=C3O)C,Other,2-hydroxy-N-[(E)-1-[6-[(E)-N-[(2-hydroxybenzoyl)amino]-C-methyl-carbonimidoyl]-2-pyridyl]ethylideneamino]benzamide,,,,,,,,
3602,328781,3259.0,C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C(=C4OC5=C(C(=C(C=C35)I)O)I)I)O)I,Other,Tetraiodofluorescein,,,,,,,,
3603,328784,54598628.0,CC(=NN=C(N1CCN(CC1)C2=CC=CC=N2)[Se])C3=CC=CC=N3,Other,"1-Piperazinecarboselenoic acid, [1-(2-pyridinyl)ethylidene]hydrazide",,,,,,,,
3604,328785,54607693.0,CC(=NN=C(N(C)C)[Se])C1=CC=CC=N1,Other,Antineoplastic-328785,,,,,,,,
3605,328786,42725.0,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)N,Other,Dinaline,,,,,,,,
3606,329055,135452594.0,CCOC1=CC=CC(=C1O)C=NNC(=O)C(=O)NC2=CC=CC(=C2)C(F)(F)F,Other,"2-[2-[(E)-(5-ethoxy-6-oxidanylidene-cyclohexa-2,4-dien-1-ylidene)methyl]hydrazinyl]-2-oxidanylidene-N-[3-(trifluoromethyl)phenyl]ethanamide",,,,,,,,
3607,329060,135452595.0,C1=CC=C(C(=C1)C=NNC(=O)C(=O)NC2=CC=C(C=C2)F)O,Other,N-(4-fluorophenyl)-2-[(2E)-2-(2-hydroxybenzylidene)hydrazino]-2-oxoacetamide,,,,,,,,
3608,329063,135452596.0,C1CC2=CC=CC=C2C1SCC(=O)NN=CC3=CC=CC=C3O,Other,"2-(2,3-dihydro-1H-inden-1-ylsulfanyl)-N-[(E)-(2-hydroxyphenyl)methylideneamino]acetamide",,,,,,,,
3609,329086,213803.0,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)NC,Other,Mitomycin C methylamine,,,,,,,,
3610,329124,50354.0,C1=CC=C2C(=C1)C=CC3=C2C=C(O3)[N+](=O)[O-],Other,"2-Nitronaphtho(2,1-b)furan",,,,,,,,
3611,329125,332389.0,C1=CC2=C(C=C(O2)[N+](=O)[O-])C3=C1OC=C3,Other,"2-Nitrofuro[3,2-e][1]benzofuran",,,,,,,,
3612,329127,332391.0,C1=CC(=C2C=C(OC2=C1)[N+](=O)[O-])[N+](=O)[O-],Other,"2,4-Dinitro-1-benzofuran",,,,,,,,
3613,329223,53424.0,COC1=CC2=C(C=C1)C3=C(C=C2)OC(=C3)[N+](=O)[O-],Other,"2-Nitro-7-methoxynaphtho[2,1-b]furan",,,,,,,,
3614,329225,53425.0,COC1=CC2=C(C=C1)C=CC3=C2C=C(O3)[N+](=O)[O-],Other,"2-Nitro-8-methoxynaphtho(2,1-b)furan",,,,,,,,
3615,329226,100603.0,COC1=CC2=CC=CC=C2C3=C1OC(=C3)[N+](=O)[O-],Other,"Naphtho(2,1-b)furan, 4-methoxy-2-nitro-",,,,,,,,
3616,329250,332430.0,C1=CC=C2C(=C1)N=C(S2)NC(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])Cl,Other,"1-(1,3-Benzothiazol-2-yl)-3-(2-chloro-4-nitrophenyl)urea",,,,,,,,
3617,329252,332432.0,C1=CC=C2C(=C1)C3=C(N2)C=CC(=C3)NC(=O)C4=CC=CC=C4Cl,Other,N-(9H-carbazol-3-yl)-2-chlorobenzamide,,,,,,,,
3618,329261,1372564.0,C1=CC(=CN=C1)C=C2C(=O)N(C(=S)S2)CC3=CC=CO3,Other,"(5Z)-3-(furan-2-ylmethyl)-5-(pyridin-3-ylmethylidene)-2-thioxo-1,3-thiazolidin-4-one",,,,,,,,
3619,329273,332453.0,COC1=CC(=CC(=C1OC)OC)C(=O)NN=C2C3=CC=CC=C3C4=CC=CC=C42,Other,"N-(fluoren-9-ylideneamino)-3,4,5-trimethoxybenzamide",,,,,,,,
3620,329277,135452599.0,CCOC1=CC=CC(=C1O)C=NN=C2C3=C(C(=CC(=C3)Cl)Cl)NC2=O,Other,"(3Z)-5,7-dichloro-3-[(E)-(3-ethoxy-2-hydroxyphenyl)methylidenehydrazinylidene]-1H-indol-2-one",,,,,,,,
3621,329278,135452600.0,COC1=CC(=C(C=C1)OC)C=NN=C2C3=C(C(=CC(=C3)Cl)Cl)NC2=O,Other,"(3Z)-5,7-dichloro-3-[(E)-(2,5-dimethoxyphenyl)methylidenehydrazinylidene]-1H-indol-2-one",,,,,,,,
3622,329287,332467.0,CC1=CC=C(C=C1)S(=O)(=O)N=NC2=C(NC3=C2C=C(C=C3Cl)Cl)O,Other,"N-[(5,7-dichloro-2-hydroxy-1H-indol-3-yl)imino]-4-methylbenzenesulfonamide",,,,,,,,
3623,329488,73589.0,CC(CO)C1C23C(O2)C4C5C(C3=CC(=O)O1)(CC6C(C5(C(=O)O4)C)O6)C,Other,Sellowin A,,,,,,,,
3624,329507,5477555.0,CCCC=CC=CC(=O)OC1C(C2(C3C=C(C(=O)C3CC(=CC2C4C1(C4(C)C)OC(=O)C(C)C)COC(=O)C)C)O)C,Other,"3-((Acetyloxy)methyl)-7b-hydroxy-9a-(isobutyryloxy)-1,1,6,8-tetramethyl-5-oxo-1a,1b,4,4a,5,7a,7b,8,9,9a-decahydro-1H-cyclopropa(3,4)benzo(1,2-e)azulen-9-yl 2,4-octadienoate",,,,,,,,
3625,329515,54707591.0,CC1CC(C(C2C1C3(C(C=C2)C(=CCC(C(=CC4C=C(C(CC45C(=O)C(=C3O)C(=O)O5)C)CO)C)OC6CC(C(C(O6)C)NC(=O)OC)(C)[N+](=O)[O-])C)C)OC7CC(C(C(O7)C)O)OC8CC(C(C(O8)C)OC9CC(C(C(O9)C)OC)O)OC1CC(C(C(O1)C)O)O)C,Other,Kijanimicin sodium salt,,,,,,,,
3626,329680,100606.0,C(CCCOS(=O)(=O)N)CCCOS(=O)(=O)N,DNA,Hepsulfam,,,,,,,,
3627,329690,54604617.0,CC=C(C)C(=O)OC1CC(C2C(O2)C(C(=CC3C1C(=C)C(=O)O3)C)OC(=O)C)(C)O,Other,Acetyltifruticin,,,,,,,,
3628,329691,5477565.0,CC=C(C)C(=O)OC1CC2(C(CC(O2)C(=CC3C1C(=C)C(=O)O3)C)O)C,Other,"[(2Z)-12-hydroxy-2,11-dimethyl-7-methylidene-6-oxo-5,14-dioxatricyclo[9.2.1.04,8]tetradec-2-en-9-yl] (E)-2-methylbut-2-enoate",,,,,,,,
3629,329692,5908434.0,CC=C(C)C(=O)OC1CC(C=CC(C(=CC2C1C(=C)C(=O)O2)C)O)(C)O,Other,Deoxytifructin,,,,,,,,
3630,329695,5838553.0,CC=C(C)C(=O)OC1CC(C(CC(C(=CC2C1C(=C)C(=O)O2)C)O)O)(C)O,Other,"2-Butenoic acid, 2,3,3a,4,5,6,7,8,9,11a-decahydro-6,7,9-trihydroxy-6,10-dimethyl-3-methylene-2-oxocyclodeca[b]furan-4-yl ester, [3aR-[3aR*,4R*(Z),6R*,7S*,9S*,10Z,11aR*]]-",,,,,,,,
3631,329696,54598638.0,CC=C(C)C(=O)OC1CC2(C(CC(=O)C(=CC3C1C(=C)C(=O)O3)C)OC(O2)(C)C)C,Other,"[(11E)-4,6,6,11-tetramethyl-16-methylidene-10,15-dioxo-5,7,14-trioxatricyclo[11.3.0.04,8]hexadec-11-en-2-yl] (E)-2-methylbut-2-enoate",,,,,,,,
3632,330271,332594.0,C1CCC(CC1)N=C2N(C(=S)N=C(O2)C3=CC=CC=C3)C4CCCCC4,Other,"3-Cyclohexyl-2-cyclohexylimino-6-phenyl-1,3,5-oxadiazine-4-thione",,,,,,,,
3633,330465,332598.0,CCC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)Cl)N=NN(C)C,Other,"2,4-Diamino-6-ethyl-5-(4-chloro-3-dimethylaminoazophenyl)pyrimidine",,,,,,,,
3634,330499,24199491.0,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C=C(C1OC)C2=O)C)C)OC(=O)N)C)C)OC)OC,Other,"[(4E,6Z,10Z)-13,14,17-Trimethoxy-4,8,10,12,16-pentamethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl] carbamate",,,,,,,,
3635,330500,24199492.0,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=CC(=C2O)C1OC)O)C)C)OC(=O)N)C)C)OC)OC,HSP90,"[(4E,6Z,10Z)-20,22-dihydroxy-13,14,17-trimethoxy-4,8,10,12,16-pentamethyl-3-oxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18(22),19-hexaen-9-yl] carbamate",,,,,,,,
3636,330507,6505803.0,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)C)OC)OC(=O)N)C)C)O)OC,HSP90,Tanespimycin,330507,330507,330507,Tanespimycin,Tanespimycin,17-AAG,17-AAG,tanespimycin
3637,330507,6505803.0,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)C)OC)OC(=O)N)C)C)O)OC,HSP90,17-AAG,330507,330507,330507,Tanespimycin,Tanespimycin,17-AAG,17-AAG,tanespimycin
3638,330507,6505803.0,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)C)OC)OC(=O)N)C)C)O)OC,HSP90,tanespimycin,330507,330507,330507,Tanespimycin,Tanespimycin,17-AAG,17-AAG,tanespimycin
3639,330512,24199494.0,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)N(C2=CC(=O)C(=C(C1)C2=O)OC)C)C)OC)OC(=O)NC)C)C)O)OC,Other,Gld-91-III,,,,,,,,
3640,330516,332607.0,CC1CC2=CC3=C(C(=C2C4=C(C(=C(C=C4C(C1(C)O)OC(=O)C5=CC=CC=C5)OC)OC)OC)OC)OCO3,Other,Arisanschinin K,,,,,,,,
3641,330753,332624.0,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1O)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)O)C)OC(=O)C,Other,"[(1R,2S,3R,4S,7R,9S,10S,12R,15S)-4,12-Diacetyloxy-1,9,15-trihydroxy-10,14,17,17-tetramethyl-11-oxo-6-oxatetracyclo[11.3.1.03,10.04,7]heptadec-13-en-2-yl] benzoate",,,,,,,,
3642,330770,54888.0,CCOC(=O)NC1=NC(=C2C(=C1)NCC(=N2)C3=CC=CC=C3)N,Other,"Carbamic acid, 5-amino-1,2-dihydro-3-phenylpyrido(3,4-b)pyrazin-7-yl-, ethyl ester",,,,,,,,
3643,330927,100615.0,CC1=CC(=C(C(=C1)OC2=CC(=CC(=C2O)O)C)O)O,Other,Violaceol i,,,,,,,,
3644,331120,5477574.0,CC1=CC2C(CC1)(C3(C(CC(C34CO4)O2)OC(=O)C=CC=CC(C(C)O)OCCC5=CC(=O)OC5)C)CO,Other,"Trichothec-9-ene-4, 12,13-epoxy-, cyclic ester",,,,,,,,
3645,331121,5477575.0,CC=C(C)C(=O)OC1CC2(C(CC(O2)(C(=CC3C1C(=C)C(=O)O3)CO)O)O)C,Other,Niveusin A,,,,,,,,
3646,331122,332671.0,CC1(CCCC2(C1CCC(=C)C2CC3=C(C=CC(=C3)O)O)C)C,Other,Zonarol,,,,,,,,
3647,331269,332711.0,C1C(O1)COC2=CC3=CC=CC=C3C=C2OCC4CO4,Other,"2,2'-[Naphthalene-2,3-diylbis(oxymethylene)]bis(oxirane)",,,,,,,,
3648,331757,149896.0,CCN(CC)CCCC(C)NC(=O)C1=CC2=C(C=C1)C(=O)C3=CC=CC=C3C2=O.Cl,Other,"N-(4-(Diethylamino)-1-methylbutyl)-9,10-dihydro-9,10-dioxo-2-anthracenecarboxamide monohydrochloride",,,,,,,,
3649,331798,332746.0,CC1=C(C2=NSN=C2C(=C1)Br)[N+](=O)[O-],Other,"7-Bromo-4-(hydroxy(oxido)amino)-5-methyl-2,1,3-benzothiadiazole",,,,,,,,
3650,331935,6296717.0,COC1=CC(=C(C=C1)C(=O)C=CC2=CC3=C(C=C2)OCO3)OCC4=CC=CC=C4,Other,"(E)-3-(1,3-benzodioxol-5-yl)-1-(4-methoxy-2-phenylmethoxyphenyl)prop-2-en-1-one",,,,,,,,
3651,331942,5404.0,CC(C)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=NC=N4)C5=C(C=C(C=C5)Cl)Cl,Other,Triaconazole,,,,,,,,
3652,331973,332785.0,CC(C(C1=CC=CC=C1)(C2=CC=CC=N2)O)N3CCOCC3,Other,2-(4-Morpholinyl)-1-phenyl-1-(2-pyridinyl)-1-propanol,,,,,,,,
3653,331974,6512032.0,COC1=C(C(=C2C(=C1)C(=NC=N2)NCCCCCCO[N+](=O)[O-])OC)OC.C(=CC(=O)O)C(=O)O,Other,"(E)-but-2-enedioic acid;6-[(6,7,8-trimethoxyquinazolin-4-yl)amino]hexyl nitrate",,,,,,,,
3654,332172,5831763.0,COC1=CC=C(C=C1)C(=CC2=CC(=C(C(=C2)OC)OC)OC)C#N,Other,"2-(4-Methoxyphenyl)-3-(3,4,5-trimethoxyphenyl)acrylonitrile",,,,,,,,
3655,332186,332834.0,CC1=C(C(=N)OC2=C1C=CC3=CC=CC=C32)C(=N)C(C#N)C#N,Other,2-(2-Imino-4-methyl-benzo[h]chromene-3-carboximidoyl)propanedinitrile,,,,,,,,
3656,332292,433504.0,CCCN1C=C2CC3C(C=C(CN3C)C)C4=C2C1=CC=C4.C(C(C(=O)O)O)(C(=O)O)O,Other,"Indolo[4, ergoline deriv.",,,,,,,,
3657,332421,332900.0,CC1=CC(=C2C=C3C(=CC2=N1)OCO3)NC4=CC5=C(C=C4)OCO5,Other,"1,5-g]quinolin-8-amine, N-1,3-benzodioxol-5-yl-6-methyl-",,,,,,,,
3658,332424,9555484.0,CC(=NNC1=NC2=CC=CC=C2C=C1)C3=CC=CC=N3,Other,(1E)-1-Pyridin-2-ylethanone quinolin-2-ylhydrazone,,,,,,,,
3659,332425,9569341.0,CC1=CC(=NC2=CC=CC=C12)NN=CC3=CC=CC=N3,Other,"2-Pyridinecarboxaldehyde, (4-methyl-2-quinolinyl)hydrazone",,,,,,,,
3660,332427,9569343.0,CC1=CC(=NC2=CC=CC=C12)NN=C(C)C3=CC=CC=N3,Other,4-Methyl-N-[(E)-1-pyridin-2-ylethylideneamino]quinolin-2-amine,,,,,,,,
3661,332429,5771681.0,CC1=CC2=C(C=C1)N=C(C=C2C)NN=CC3=CC=CC(=N3)C,Other,"4,6-dimethyl-N-[(E)-(6-methylpyridin-2-yl)methylideneamino]quinolin-2-amine",,,,,,,,
3662,332430,9569345.0,CC1=CC2=C(C=C1)N=C(C=C2C)NN=C(C)C3=CC=CC=N3,Other,"4,6-dimethyl-N-[(E)-1-pyridin-2-ylethylideneamino]quinolin-2-amine",,,,,,,,
3663,332436,9569350.0,CC1=CC(=NC2=C1C=C(C=C2)OC)NN=C(C)C3=CC=CC=N3,Other,6-methoxy-4-methyl-N-[(E)-1-pyridin-2-ylethylideneamino]quinolin-2-amine,,,,,,,,
3664,332471,332937.0,CCOC(=O)C1=C(NC(=O)NC1C2=COC3=CC(=CC(=C3C2=O)C)C)C,Other,"ethyl 4-(5,7-dimethyl-4-oxo-4H-chromen-3-yl)-6-methyl-2-oxo-1,2,3,4-tetrahydro-5-pyrimidinecarboxylate",,,,,,,,
